,comment,recommend,prediction,no preprocessing,no smoothing,no preprocessing or smoothing
246,"['سلا', '،', 'عینک', 'شیک', 'و', 'با', 'کلاسیه', '\r', 'من', 'از', 'وقت', 'با', 'کلاه', 'شنا', 'از', 'استفاده', 'م', 'کن', 'مشکل', 'ف', 'نبودن', 'برطرف', 'شده', 'و', 'آب', 'به', 'ندر', 'داخل', 'میره', '(', 'البته', 'اصول', 'اینه', 'که', 'عینک', 'شنا', 'قبل', 'از', 'خرید', 'بدون', 'بند', 'رو', 'صور', 'تس', 'بشه', 'که', 'فر', 'عینک', 'و', 'صور', 'هماهنگ', 'باشه', 'ول', 'خب', 'با', 'خرید', 'اینترنت', 'این', 'امک', 'وجود', 'نداره', ')', 'شیک', 'آب']",recommended,recommended,recommended,recommended,recommended
247,"['اگر', 'به', 'دنبال', 'نور', 'خوب', '#هست', 'پیشنهاد', 'نمیکن', 'اگر', 'به', 'دنبال', 'نور', 'خوب', '#هست', 'پیشنهاد', 'نمیکن']",not_recommended,not_recommended,not_recommended,not_recommended,not_recommended
248,"['من', 'این', 'محصولو', 'بدلیل', 'نبودن', 'بنزین', 'سوپر', 'خرید', 'بعد', 'از', 'چهار', 'مرتبه', 'استفاده', 'در', 'برلیانس', 'بعض', 'اوق', 'ماشین', 'بد', 'روشن', 'میشد', 'تا', 'اینکه', 'شمع', 'که', 'سوزن', 'وتازه', 'نصب', 'کرد#کن', 'راباز', 'کرد#کن', 'کل', 'رسوب', 'نشسته', 'سرشمع', 'که', 'بدلیل', 'ترکیب', 'ناخالص', 'این', 'مکمله', 'حتما', 'خارج', 'خرید#خر', 'چون', 'ممکنه', 'موتور', 'ماشین', 'ازبین', 'بره', 'خراب', 'شمع']",not_recommended,not_recommended,not_recommended,not_recommended,not_recommended
249,"['من', '۲', 'تا', 'سفار', 'داد', 'یک', '۲۰۶', 'یک', 'پارس', 'طبق', 'نظر', 'دوس', 'ریسک', 'کرد#کن', 'قرمز', 'سفار', 'داد', 'و', 'خوشحال', 'که', 'ریسک', 'کرد#کن', 'واقعا', 'قشنگ', '.', '\r', 'پیشنهاد', 'م', 'کن', 'هرکس', 'قصد', 'خرید', 'داره', 'شک', 'نکنه', '.', 'واقعا', 'کاربرد', 'و', 'زیباس']",recommended,recommended,recommended,recommended,recommended
250,"['دیروز', 'به', 'دس', 'رسید', '.', 'لبه', '', 'خود', 'محافظ', 'هیچگونه', 'خ', 'ویا', 'انحنا', 'نداره', '.', 'یک', 'بند', 'انگ', 'پلاستیکه', 'که', 'در', 'مقایسه', 'با', 'قیمت', 'اصلا', 'ارز', 'خرید', 'نداره', '.', '\r', 'موقع', 'چسبوندن', 'بخاطر', 'لبه', '', 'منحن', 'م', 'بند', '۳', 'به', 'مشکل', 'میخورید', '.', 'با', 'اینکه', 'من', 'همین', 'دیروز', 'این', 'محافظ', 'رو', 'رو', 'صفحه', 'بند', 'گذا', '،', 'امروز', 'صبح', 'دید', 'که', 'لبه', '', 'اون', 'بلند', 'شده', 'و', 'اطراف', 'هوا', 'افتاده', '.', '\r', 'توصیه', '', 'من', 'اینه', 'که', 'خودتون', 'از', 'پلاستیک', '', 'محافظ', 'غذا', 'که', 'شفاف', 'هستن', 'استفاده', 'کرد#کن', 'و', 'باب', 'این', 'محصول', 'ب', 'کیف', 'پول', 'دید#بین', '.', 'محافظ', 'کاملا', 'ب', 'استفاده']",not_recommended,not_recommended,not_recommended,recommended,recommended
251,"['در', 'خصوص', 'خرید', ':', 'بنده', 'امروز', 'این', 'کالا', 'رو', 'خرید', 'و', 'به', 'دس', 'رسید', '.', '.', '.', '.', 'باور', 'نم', 'کرد#کن', 'بعد', 'از', 'باز', 'کردن', 'کارتن', 'به', 'زد#زن', 'از', 'این', 'همه', 'ب', 'کیفیت', '!!', '\r', 'این', 'کالا', 'ارز', 'وق', 'گذاشتن', 'برا', 'خرید', 'ه', 'نداره', 'چه', 'برسه', 'نقاط', 'قو', '\r', 'سیس', 'حباب', 'ساز', 'نداره', 'و', 'یه', 'جورا', 'شوخیه', '!', '\r', 'کیف', 'پلاستیک', 'مورد', 'استفاده', 'بسیار', 'بسیار', 'پائینه', '\r', 'من', 'حت', 'حاضر', 'نیس', 'روشن', 'کن', '.', '.', '.', 'سلا', 'خدم', 'همه', 'دوس']",not_recommended,not_recommended,not_recommended,not_recommended,not_recommended
252,"['اصلا', 'ارز', 'خرید', 'داشت#دار', '.', 'کوچک', 'از', 'سایز', 'صفحه', 'گوشیه', 'و', 'کل', 'موج', 'داره', 'طور', 'که', 'پس', 'از', 'انداختن', 'رو', 'گوش', 'اینقدر', 'صفحه', 'ب', 'کیف', 'شد#شو', 'که', 'در', 'جا', 'کند', 'و', 'انداخت#انداز', 'دور', '.', 'اصلا', 'ارز', 'خرید', 'داشت#دار', '.']",not_recommended,not_recommended,not_recommended,not_recommended,not_recommended
253,"['یک', 'شهریور', 'به', 'قیم', 'یک', 'سو', 'ال', 'خرید#خر', '.', 'ا', 'کا', 'یک', 'دیگه', 'م', 'گرفتم\r', 'همه', 'چیز', 'عالی-', 'ظاهر', 'خوبه-', 'سبک', 'و', 'جمع', 'و', 'جور-', 'کاف', 'نشانگر', 'درس', 'بسته', 'شدن', 'داره-آریتم', 'و', 'تعداد', 'ضرب', 'و', 'به', 'طور', 'کل', 'کامله\r', 'فقط', 'دیج', 'کالا', 'لواز', 'جانب', 'نداره', 'مثلا', 'آداپتور', 'رو', 'از', 'یه', 'سا', 'دیگه', 'گرفتم\r', 'با', 'این', 'قیم', 'به', 'صرفه', 'نیس', 'حت', 'نسب', 'به', 'مدل', 'm6', 'امرون', 'فشارسنج', 'ژاپن']",recommended,recommended,recommended,recommended,recommended
254,"['من', 'قبلا', 'اینو', 'از', 'هایپر', 'استار', 'گرف', 'واقعا', 'عالیه', 'حرف', 'نداره', '۵۰', 'سال', 'گارانت', 'داره', 'الآن', 'ه', 'دو', 'سریه', 'دیگه', 'از', 'دیجیکالا', 'گرف', 'عالیه', 'عالیه', 'عالیه', 'خیل', 'راض', 'حرف', 'نداره', 'یک', 'عمر', 'گارانت', 'داره']",recommended,recommended,recommended,recommended,recommended
255,"['به', 'عود', 'بود#باش', 'که', 'تاحالا', 'خرید#خر', 'عال']",recommended,recommended,recommended,recommended,recommended
256,"['کیف', 'ساخ', 'و', 'جنس', 'اصلا', 'خوب', 'نیس', 'و', 'برا', 'یه', 'لب', 'تاب', 'ب', 'جا', 'نیست\r', 'با', 'این', 'پول', 'جنس', 'به', 'مراتب', 'بهتر', 'میشه', 'خرید', 'کیف', 'جنس', 'و', 'ساخ', 'بد']",not_recommended,not_recommended,not_recommended,not_recommended,not_recommended
257,"['وقت', 'روشن', 'میشه', 'آر', 'ASUS', 'پ', 'صفحه', 'نما', 'روشن', 'میشه', '.', 'بسیار', 'شیک', 'و', 'خو', 'دس', 'هس', 'و', 'سخ', 'افزار', 'قو', 'البته', 'لپ', 'تاپ', 'همه', 'فن', 'حریف']",recommended,recommended,recommended,recommended,recommended
258,"['دوس', 'اصلا', 'پیشنهاد', 'نمیکن', 'انگار', 'سشوار', 'اسباب', 'باز', 'دستته', 'افتضاحه', 'از', 'هر', 'لحاظ', '.', 'مدل', '', 'PROMAX', 'گرفت#گیر', 'تا', 'این', 'بدرد', 'خورد#خور', '،', 'من', 'که', 'از', 'خرید', 'پشیمون', '.', 'پیشنهاد', 'نمیشه']",not_recommended,not_recommended,not_recommended,not_recommended,not_recommended
259,"['واقعا', 'هیچ', 'اثر', 'نداره', 'اگر', 'بجا', 'یک', 'سنگ', 'پا', 'ارزونقیم', 'میگرف', 'کارا', 'بهتر', 'دا', '.', 'از', 'خرید', 'بشد', 'پشیمون', 'محصول', 'ب', 'کیف']",not_recommended,not_recommended,not_recommended,not_recommended,not_recommended
260,"['این', 'مسواک', 'واقعا', 'جادو', 'میکنه', 'فکر', 'نمیکرد', 'انقدر', 'خوب', 'باشه', 'فقط', 'بعد', 'از', 'یک', 'بار', 'استفاده', 'دندونا', 'واقعا', 'سفیده', 'سفید', 'شد#شو', 'فقط', 'یک', 'لرز', 'و', 'صدا', 'داره', 'که', 'دربرابر', 'نتیجه', '', 'خوب', 'که', 'از', 'میگیر', 'زیاد', 'مه', 'نیس', 'خیل', 'خوبه', 'ول', 'یک', 'گرونه']",recommended,recommended,recommended,recommended,recommended
261,"['کیف', 'خوب', 'و', 'برا', 'اکثر', 'کار', 'مناسب', 'هس', 'داره', '.', '\r', 'دسته', 'ا', 'خوب', 'به', 'سم', 'ضعیفه', 'م', 'تونس', 'نر', '', 'و', 'ضخ', '', 'باشه', '.', '\r', 'کار', 'کردن', 'با', 'راحته', 'ول', 'م', 'تونس', 'تنظ', 'بیشتر', 'داشته', 'باشه', '.', '\r', 'قیم', 'مناسب', 'داره', 'ول', 'فکر', 'کرد#کن', 'واقعا', 'و', 'یا', 'کاملا', 'ساخ', 'ژاپن', 'باشه', '.', '\r', 'خوب', 'بود#باش', 'اندازه', 'قرار', 'گیر', 'س', 'بزرگ', 'میشد', 'میشه', 'روک', 'کابل', 'س', 'آنتن', 'و', '.', '.', '.', 'را', 'جدا', 'کرد#کن', 'ول', 'ایکا', 'م', 'شد#شو', 'روک', 'زوج', 'کابل', '2*', '2.5', 'یا', '3*', '1.5', 'ه', 'قابل', 'جدا', 'کردن', 'میشد', '.', 'خوبه', 'ول', 'به', 'م', 'تونس', 'باشه', '.']",recommended,recommended,recommended,recommended,recommended
262,"['بعد', 'از', 'کل', 'شماره', 'جدا', 'کردن', 'و', 'درس', 'کردن', 'شماره', 'و', 'چسبوندن', 'رو', 'شیشه', 'ماشین', '\r', 'با', 'اولین', 'آفتاب', 'کنده', 'شد#شو', 'و', 'افتاد#افت', '!!', 'کیف', 'و', 'طراح']",not_recommended,not_recommended,not_recommended,not_recommended,not_recommended
263,"['همینکه', 'تو', 'لابه', 'لا', 'بقیه', 'خرید', 'که', 'دید#بین', 'فور', 'گذاشت#گذار', 'یه', 'جا', 'که', 'کس', 'نبینه', 'تا', 'ابرو', 'نره', 'واسه', 'خرید', 'که', 'کرد#کن', '.', 'به', 'خدا', 'اسباب', 'باز']",not_recommended,not_recommended,not_recommended,recommended,recommended
264,"['پولتون', 'رو', 'دور', 'ریخت#ریز', 'بسیار', 'بی\u200cکیف']",not_recommended,not_recommended,not_recommended,not_recommended,not_recommended
265,"['کیف', 'پلاستیک', 'اصلا', 'خوب', 'نیس', 'فقط', 'فضا', 'داخل', 'خوبه', 'البته', 'اون', 'یه', 'ک', 'زیاده', 'چون', 'مثلا', 'پول', 'خورد#خور', 'بذار', 'تو', 'دسترس', 'به', 'سخ', 'میشه', '،', 'برا', 'پراید', 'با', 'داشبورد', 'قد', 'خوبه', 'که', 'ه', 'پایه', 'ا', 'بخوره', 'و', 'ه', 'اینکه', 'صندل', 'قدیمیا', 'کوچیکتره', 'و', 'فضا', 'رو', 'داره', 'که', 'کنسول', 'اون', 'وسط', 'جابشه', '،', 'امروز', 'یک', 'مهر', 'به', 'دس', 'رسید', 'ول', 'میخوا', 'پس', 'بد', 'چون', 'کارا', 'نداره', 'برا', 'تجربه', 'خرید']",not_recommended,not_recommended,recommended,not_recommended,not_recommended
266,"['بسیار', 'بد', 'و', 'غیر', 'قابل', 'استفاده', 'وقت', 'رو', 'گوش', 'نصب', 'میشه', 'تماما', 'رنگ', 'صفحه', 'نما', 'به', 'ه', 'ریخته', 'نشون', 'میده', 'مخصوصا', 'در', 'هنگا', 'نما', 'رنگ', 'سفید', 'افتضاح']",not_recommended,not_recommended,not_recommended,not_recommended,not_recommended
267,"['در', 'مجموع', 'دستگاه', 'کاملا', 'کربردی', '#هست', '.', 'حدود', '۵', 'ماه', 'هس', 'که', 'استفاده', 'می\u200cکن', 'و', 'راض', 'هس', 'ارز', 'خرید', 'داره']",recommended,recommended,recommended,recommended,recommended
268,"['نسب', 'به', 'قیمت', 'م', 'ارزه', 'پیک', 'خوبیه', '!', 'نسب', 'به', 'قیمت', 'خوبه']",recommended,recommended,recommended,recommended,recommended
269,"['از', 'دو', 'طرف', 'کوچیکه', 'و', 'کل', 'صفحه', 'رو', 'نمیگیره', '.', 'یه', 'طیف', 'رنگین', 'کمان', 'نور', 'بغل', 'گلس', 'م', 'افته', 'که', 'خیل', 'رو', 'مخه', 'گلس', 'A5']",not_recommended,not_recommended,not_recommended,not_recommended,not_recommended
270,"['این', 'سایز', 'برا', 'یه', 'خانواده', '3', 'ال', '4', 'نفر', 'خوبه', '.', 'تو', 'عکس', 'خیل', 'بزرگ', 'به', 'نظر', 'میاد', '.', 'تیغه', '', 'بسیار', 'تیز', 'داره', 'که', 'هنگا', 'شس', 'و', 'شو', 'نیاز', 'به', 'مراقب', 'بیشتر', 'داره', 'خردکن', 'ایز', 'ک', 'بزرگ']",recommended,recommended,recommended,recommended,recommended
271,"['واقعا', 'توقع', 'ندا', '.', 'همین', '.', 'حیف', 'پول', '.', '۵', 'دقیقه', 'بو', 'ب', 'نمیمونه', 'بد', 'عطر', 'که', 'تو', 'زندگ', 'دید']",not_recommended,not_recommended,not_recommended,not_recommended,not_recommended
272,"['من', 'تازه', 'خرید#خر', 'و', 'یه', 'سبزی\u200cپلو', 'با', 'پخ', 'که', 'خیل', 'خوب', 'شد#شو', '.', 'دستگاه', 'خیل', 'خوب', 'و', 'خوش\u200cساختیه', '.', 'روک', 'نچسب', 'دیگ', 'داخل', 'ه', 'به', 'نظر', 'مرغوب', 'میاد', '.', 'ظاهر', 'زیبا', 'و', 'مدرن', 'داره', '.', 'صفحه', 'نما', 'ه', 'قشنگ', 'و', 'ظریفه', '.', 'دکمه', 'لمس', 'اون', 'ه', 'خوب', 'و', 'درس', 'کار', 'می\u200cکنه', '.', 'امک', 'زیاد', 'ه', 'داره', '.', 'تن', 'اشکال', 'دفترچه', 'راهنماشه', 'که', 'به', 'دو', 'زبون', 'انگلیس', 'و', 'فارس', 'نوشته', 'شده', 'و', 'هر', 'دو', 'زب', 'به', 'شکل', 'خنده\u200cدار', 'پر', 'اشتباه', '،', 'ناقص', 'و', 'غیر', 'قابل', 'فهمه', '!', 'کلا', 'باید', 'فکر', 'کرد#کن', 'دفترچه', 'راهنما', 'نداره', 'و', 'چون', 'امک', 'این', 'دستگاه', 'زیاده', '،', 'بدون', 'دفترچه', 'راهنما', 'استفاده', 'از', 'تما', 'این', 'امک', 'ممکن', 'نیس', 'یا', 'خیل', 'سخ', 'و', 'احتمالاً', 'با', 'سع', 'و', 'خطا', 'مقدور', 'می\u200cشه', '.', 'دستگاه', 'خوب', '،', 'دفترچه', 'راهنما', 'بد']",recommended,recommended,recommended,recommended,recommended
273,"['نه', 'موتور', 'خوب', 'داره', 'نه', 'طراح', 'تمیز', 'داره', 'اصلا', 'با', 'این', 'قیم', 'نم', 'ارزه', 'پیشنهاد', 'نمیکن']",not_recommended,not_recommended,not_recommended,not_recommended,not_recommended
274,"['سلا', 'چند', 'وقته', 'که', 'این', 'ر', 'رو', 'خرید', 'واقعا', 'از', 'هر', 'نظر', 'محشره', '.', 'پیشنهاد', 'میکن', 'حتما', 'گرفت#گیر', 'بررس']",recommended,recommended,recommended,recommended,recommended
275,"['برا', 'ps4', 'اصلا', 'کار', 'کرد#کن', 'برا', 'ps4', 'کار', 'کرد#کن']",not_recommended,not_recommended,not_recommended,not_recommended,not_recommended
276,"['اون', 'چیز', 'ک', 'تو', 'عکسه', 'نیس\r', 'ب', 'شد#شو', 'ب', 'کیفیت\r', 'ارزش', 'خیل', 'ک', 'از', 'چیزه', 'ک', 'زده', 'ب', 'کیف']",not_recommended,not_recommended,not_recommended,not_recommended,not_recommended
277,"['در', 'گوش', 'سامسونگ', 'من', 'دا', 'قطع', 'میشه', 'انداخ', 'تو', 'تبل', 'ه', 'اصلا', 'کار', 'خواند#خوان', 'به', 'نظر', 'برد#بر', 'خوب', 'برا', 'کار', 'حافظه', 'نیس']",not_recommended,not_recommended,not_recommended,not_recommended,not_recommended
278,"['چیز', 'به', 'اس', 'سرع', 'نداره', 'اصلا', 'به', 'درد', 'نمیخوره\r', 'یه', '۱', 'گیگ', 'که', 'بخا', 'بنداز', 'تو', 'پیر', 'میکنه', 'تا', 'انتقال', 'پیدا', 'کنه', 'چه', 'برسه', 'به', '۱۶', 'گیگ', 'حافظه\r', 'با', 'کم', 'پول', 'ب', 'میشه', 'جنس', 'بهتر', 'خرید\r', 'در', 'کل', 'ارز', 'خرید', 'نداره', 'اصلا', 'خرید#خر']",not_recommended,not_recommended,not_recommended,not_recommended,not_recommended
279,"['من', 'توشگف', 'انگیز', 'خرید', 'نسب', 'به', 'پول', 'که', 'دادا', 'به', 'نظر', 'صددرصد', 'ارزش', 'رودا', 'من', 'کار', 'خرید', 'ابزاربرا', 'شرکته', 'فقط', 'س', 'لخ', 'کن', 'خال', 'توبازار', 'همین', 'جنس', 'نزدیک', 'چهل', 'وپنچ', 'تومن', 'پول', 'بق', 'ماند#مان', 'تو', 'ابزارب', 'کیف', 'هس', 'ول', 'قابل', 'قبوله', 'کارراه', 'اندازه', 'تو', 'کارا', 'خونه', '.', 'برا', 'خونه', 'حتمن', 'گرفت#گیر', 'ابزارساتاگو']",recommended,recommended,recommended,recommended,recommended
280,"['مداد', 'خوبیه', '.', 'خیل', 'نر', 'و', 'رو', 'هس', '.', 'بدنه', 'مداد', '6', 'ضلعیه', 'و', 'تو', 'دس', 'خوب', 'جا', 'میگیره', 'و', 'اصلا', 'لیز', 'نیس', '.', 'خیل', 'ه', 'پررنگه', 'و', 'نیاز', 'نیس', 'که', 'برا', 'نوشتن', 'فشار', 'اضاف', 'رو', 'کاغذ', 'وارد', 'کن', '.', 'چند', 'مرتبه', 'که', 'ترا', 'کرد#کن', 'مشکل', 'ندا', 'و', 'نوک', 'مداد', 'نشکس', '.', 'از', 'نظر', 'قیم', 'ه', 'که', 'تو', 'تخفیف', 'خیل', 'عالیه', 'از', 'خرید', 'راض', 'هس']",recommended,recommended,recommended,recommended,recommended
281,"['شارژخوب', 'اصلا', 'بود#باش', 'و', 'قیمت', 'نم', 'ارزید', 'اصلا', 'زودشارژ', 'نمیکنه', 'فقط', 'تبدیل', 'کار', 'میکنه', 'درس']",not_recommended,not_recommended,not_recommended,not_recommended,not_recommended
282,"['یک', 'از', 'دوس', 'گفت#گو', 'جا', 'اینکه', 'شارژ', 'کنه', 'شارژ', 'خال', 'م', 'کنه', 'شدیدا', 'موافق', 'اصلا', 'گوش', 'رو', 'شارژ', 'نم', 'کنه', 'ن', 'ساع', '1', 'در', 'صد', '.', 'کابل', 'سامسونگ']",not_recommended,not_recommended,not_recommended,not_recommended,not_recommended
283,"['این', 'جعبه', 'بوکس', 'و', 'من', 'یک', 'ماهه', 'تو', 'شگف', 'انگیز', 'خرید', 'واقعاً', 'خوبه', 'البته', 'بسب', 'به', 'قیمت', 'برا', 'کارا', 'معمول', 'خونه', 'و', 'ماشین', 'عالیه', 'اما', 'اگه', 'بخوا', 'تو', 'تعمیر', 'گاه', 'استفاده', 'کرد#کن', 'نه', 'جواب', 'نمیده', 'از', 'همه', 'مه', 'اینکه', 'همه', 'اچارا', 'که', 'از', 'یه', 'جعبه', 'بکس', 'انتظار', 'دار', 'رو', 'داره', 'خلاصه', 'برا', 'کارا', 'معمول', 'عالیه', 'من', 'گذا', 'تو', 'ماشین', 'چند', 'بار', 'به', 'درد', 'خورده', 'حمید', 'عبداله', 'زاده']",recommended,recommended,recommended,recommended,recommended
